
            Primeiras 250 pesquisas

Tempo de execução: 0.000894200, Linha no dataset: 134640
Tempo de execução: 0.000670400, Linha no dataset: 134904
Tempo de execução: 0.000607200, Linha no dataset: 135168
Tempo de execução: 0.001157200, Linha no dataset: 135432
Tempo de execução: 0.001087600, Linha no dataset: 135696
Tempo de execução: 0.001031200, Linha no dataset: 135960
Tempo de execução: 0.001502600, Linha no dataset: 136224
Tempo de execução: 0.001004100, Linha no dataset: 136488
Tempo de execução: 0.001558600, Linha no dataset: 136752
Tempo de execução: 0.001929300, Linha no dataset: 137016
Tempo de execução: 0.001906800, Linha no dataset: 137280
Tempo de execução: 0.001805200, Linha no dataset: 137544
Tempo de execução: 0.001870900, Linha no dataset: 137808
Tempo de execução: 0.002548400, Linha no dataset: 138072
Tempo de execução: 0.002146600, Linha no dataset: 138336
Tempo de execução: 0.001592000, Linha no dataset: 138600
Tempo de execução: 0.002923600, Linha no dataset: 138864
Tempo de execução: 0.002415000, Linha no dataset: 139128
Tempo de execução: 0.001126700, Linha no dataset: 139392
Tempo de execução: 0.001240100, Linha no dataset: 139656
Tempo de execução: 0.000915400, Linha no dataset: 139920
Tempo de execução: 0.000711200, Linha no dataset: 140184
Tempo de execução: 0.000695800, Linha no dataset: 140448
Tempo de execução: 0.001437500, Linha no dataset: 140712
Tempo de execução: 0.000875300, Linha no dataset: 140976
Tempo de execução: 0.000651100, Linha no dataset: 141240
Tempo de execução: 0.000607500, Linha no dataset: 141504
Tempo de execução: 0.000594800, Linha no dataset: 141768
Tempo de execução: 0.000645500, Linha no dataset: 142032
Tempo de execução: 0.001004700, Linha no dataset: 142296
Tempo de execução: 0.001496900, Linha no dataset: 142560
Tempo de execução: 0.001770100, Linha no dataset: 142824
Tempo de execução: 0.001393700, Linha no dataset: 143088
Tempo de execução: 0.001502000, Linha no dataset: 143352
Tempo de execução: 0.000743900, Linha no dataset: 143616
Tempo de execução: 0.000773500, Linha no dataset: 143880
Tempo de execução: 0.000717000, Linha no dataset: 144144
Tempo de execução: 0.000749700, Linha no dataset: 144408
Tempo de execução: 0.000709600, Linha no dataset: 144672
Tempo de execução: 0.000702800, Linha no dataset: 144936
Tempo de execução: 0.000732000, Linha no dataset: 145200
Tempo de execução: 0.000839300, Linha no dataset: 145464
Tempo de execução: 0.000718500, Linha no dataset: 145728
Tempo de execução: 0.000732500, Linha no dataset: 145992
Tempo de execução: 0.000662800, Linha no dataset: 146256
Tempo de execução: 0.000637400, Linha no dataset: 146520
Tempo de execução: 0.000651700, Linha no dataset: 146784
Tempo de execução: 0.001416500, Linha no dataset: 147048
Tempo de execução: 0.001473200, Linha no dataset: 147312
Tempo de execução: 0.001233500, Linha no dataset: 147576
Tempo de execução: 0.000785900, Linha no dataset: 147840
Tempo de execução: 0.000751900, Linha no dataset: 148104
Tempo de execução: 0.000696900, Linha no dataset: 148368
Tempo de execução: 0.000766200, Linha no dataset: 148632
Tempo de execução: 0.000740200, Linha no dataset: 148896
Tempo de execução: 0.000776000, Linha no dataset: 149160
Tempo de execução: 0.000757800, Linha no dataset: 149424
Tempo de execução: 0.000681500, Linha no dataset: 149688
Tempo de execução: 0.000674000, Linha no dataset: 149952
Tempo de execução: 0.000710500, Linha no dataset: 150216
Tempo de execução: 0.000663400, Linha no dataset: 150480
Tempo de execução: 0.000682100, Linha no dataset: 150744
Tempo de execução: 0.000793500, Linha no dataset: 151008
Tempo de execução: 0.000738700, Linha no dataset: 151272
Tempo de execução: 0.000669100, Linha no dataset: 151536
Tempo de execução: 0.000645000, Linha no dataset: 151800
Tempo de execução: 0.000859000, Linha no dataset: 152064
Tempo de execução: 0.000786400, Linha no dataset: 152328
Tempo de execução: 0.001610700, Linha no dataset: 152592
Tempo de execução: 0.001742100, Linha no dataset: 152856
Tempo de execução: 0.000962300, Linha no dataset: 153120
Tempo de execução: 0.000891400, Linha no dataset: 153384
Tempo de execução: 0.000864500, Linha no dataset: 153648
Tempo de execução: 0.000845800, Linha no dataset: 153912
Tempo de execução: 0.000791000, Linha no dataset: 154176
Tempo de execução: 0.000809500, Linha no dataset: 154440
Tempo de execução: 0.000852100, Linha no dataset: 154704
Tempo de execução: 0.000846300, Linha no dataset: 154968
Tempo de execução: 0.000840200, Linha no dataset: 155232
Tempo de execução: 0.000893800, Linha no dataset: 155496
Tempo de execução: 0.000856800, Linha no dataset: 155760
Tempo de execução: 0.000947700, Linha no dataset: 156024
Tempo de execução: 0.000852900, Linha no dataset: 156288
Tempo de execução: 0.000943600, Linha no dataset: 156552
Tempo de execução: 0.001185800, Linha no dataset: 156816
Tempo de execução: 0.001112500, Linha no dataset: 157080
Tempo de execução: 0.001416100, Linha no dataset: 157344
Tempo de execução: 0.001037200, Linha no dataset: 157608
Tempo de execução: 0.001185200, Linha no dataset: 157872
Tempo de execução: 0.001152300, Linha no dataset: 158136
Tempo de execução: 0.001004000, Linha no dataset: 158400
Tempo de execução: 0.001143700, Linha no dataset: 158664
Tempo de execução: 0.001462900, Linha no dataset: 158928
Tempo de execução: 0.001702500, Linha no dataset: 159192
Tempo de execução: 0.001403600, Linha no dataset: 159456
Tempo de execução: 0.001733200, Linha no dataset: 159720
Tempo de execução: 0.001417600, Linha no dataset: 159984
Tempo de execução: 0.001058800, Linha no dataset: 160248
Tempo de execução: 0.001229800, Linha no dataset: 160512
Tempo de execução: 0.001359700, Linha no dataset: 160776
Tempo de execução: 0.001996300, Linha no dataset: 161040
Tempo de execução: 0.001054500, Linha no dataset: 161304
Tempo de execução: 0.001233000, Linha no dataset: 161568
Tempo de execução: 0.001260100, Linha no dataset: 161832
Tempo de execução: 0.001890200, Linha no dataset: 162096
Tempo de execução: 0.001746300, Linha no dataset: 162360
Tempo de execução: 0.001373500, Linha no dataset: 162624
Tempo de execução: 0.001245500, Linha no dataset: 162888
Tempo de execução: 0.001222900, Linha no dataset: 163152
Tempo de execução: 0.001235200, Linha no dataset: 163416
Tempo de execução: 0.001451300, Linha no dataset: 163680
Tempo de execução: 0.001511400, Linha no dataset: 163944
Tempo de execução: 0.001514200, Linha no dataset: 164208
Tempo de execução: 0.001594500, Linha no dataset: 164472
Tempo de execução: 0.002292900, Linha no dataset: 164736
Tempo de execução: 0.001546600, Linha no dataset: 165000
Tempo de execução: 0.002151500, Linha no dataset: 165264
Tempo de execução: 0.001552100, Linha no dataset: 165528
Tempo de execução: 0.002382600, Linha no dataset: 165792
Tempo de execução: 0.002532500, Linha no dataset: 166056
Tempo de execução: 0.002759600, Linha no dataset: 166320
Tempo de execução: 0.002353800, Linha no dataset: 166584
Tempo de execução: 0.002329900, Linha no dataset: 166848
Tempo de execução: 0.002052700, Linha no dataset: 167112
Tempo de execução: 0.002020200, Linha no dataset: 167376
Tempo de execução: 0.001895100, Linha no dataset: 167640
Tempo de execução: 0.002755000, Linha no dataset: 167904
Tempo de execução: 0.002175500, Linha no dataset: 168168
Tempo de execução: 0.002060300, Linha no dataset: 168432
Tempo de execução: 0.001299900, Linha no dataset: 168696
Tempo de execução: 0.001656000, Linha no dataset: 168960
Tempo de execução: 0.001530600, Linha no dataset: 169224
Tempo de execução: 0.001584100, Linha no dataset: 169488
Tempo de execução: 0.001509300, Linha no dataset: 169752
Tempo de execução: 0.001328400, Linha no dataset: 170016
Tempo de execução: 0.001678500, Linha no dataset: 170280
Tempo de execução: 0.001464800, Linha no dataset: 170544
Tempo de execução: 0.001647100, Linha no dataset: 170808
Tempo de execução: 0.001190600, Linha no dataset: 171072
Tempo de execução: 0.001269600, Linha no dataset: 171336
Tempo de execução: 0.001075700, Linha no dataset: 171600
Tempo de execução: 0.001252800, Linha no dataset: 171864
Tempo de execução: 0.001581300, Linha no dataset: 172128
Tempo de execução: 0.001465000, Linha no dataset: 172392
Tempo de execução: 0.001583000, Linha no dataset: 172656
Tempo de execução: 0.001292500, Linha no dataset: 172920
Tempo de execução: 0.001325900, Linha no dataset: 173184
Tempo de execução: 0.003823300, Linha no dataset: 173448
Tempo de execução: 0.001630700, Linha no dataset: 173712
Tempo de execução: 0.001444700, Linha no dataset: 173976
Tempo de execução: 0.001383400, Linha no dataset: 174240
Tempo de execução: 0.001482500, Linha no dataset: 174504
Tempo de execução: 0.001295800, Linha no dataset: 174768
Tempo de execução: 0.001294200, Linha no dataset: 175032
Tempo de execução: 0.000974700, Linha no dataset: 175296
Tempo de execução: 0.000928000, Linha no dataset: 175560
Tempo de execução: 0.000912700, Linha no dataset: 175824
Tempo de execução: 0.000981800, Linha no dataset: 176088
Tempo de execução: 0.001253200, Linha no dataset: 176352
Tempo de execução: 0.001355400, Linha no dataset: 176616
Tempo de execução: 0.001272100, Linha no dataset: 176880
Tempo de execução: 0.001318300, Linha no dataset: 177144
Tempo de execução: 0.001363100, Linha no dataset: 177408
Tempo de execução: 0.001295000, Linha no dataset: 177672
Tempo de execução: 0.001652600, Linha no dataset: 177936
Tempo de execução: 0.001232400, Linha no dataset: 178200
Tempo de execução: 0.001398900, Linha no dataset: 178464
Tempo de execução: 0.001258700, Linha no dataset: 178728
Tempo de execução: 0.001355000, Linha no dataset: 178992
Tempo de execução: 0.001289700, Linha no dataset: 179256
Tempo de execução: 0.001335200, Linha no dataset: 179520
Tempo de execução: 0.001580400, Linha no dataset: 179784
Tempo de execução: 0.000954100, Linha no dataset: 180048
Tempo de execução: 0.001105700, Linha no dataset: 180312
Tempo de execução: 0.001311000, Linha no dataset: 180576
Tempo de execução: 0.001285700, Linha no dataset: 180840
Tempo de execução: 0.001312200, Linha no dataset: 181104
Tempo de execução: 0.001217500, Linha no dataset: 181368
Tempo de execução: 0.001358000, Linha no dataset: 181632
Tempo de execução: 0.001569800, Linha no dataset: 181896
Tempo de execução: 0.001017200, Linha no dataset: 182160
Tempo de execução: 0.001111700, Linha no dataset: 182424
Tempo de execução: 0.001624300, Linha no dataset: 182688
Tempo de execução: 0.001305500, Linha no dataset: 182952
Tempo de execução: 0.001319800, Linha no dataset: 183216
Tempo de execução: 0.001395900, Linha no dataset: 183480
Tempo de execução: 0.001153500, Linha no dataset: 183744
Tempo de execução: 0.001445700, Linha no dataset: 184008
Tempo de execução: 0.001392500, Linha no dataset: 184272
Tempo de execução: 0.001380700, Linha no dataset: 184536
Tempo de execução: 0.001386700, Linha no dataset: 184800
Tempo de execução: 0.001365100, Linha no dataset: 185064
Tempo de execução: 0.001362700, Linha no dataset: 185328
Tempo de execução: 0.001443500, Linha no dataset: 185592
Tempo de execução: 0.001974200, Linha no dataset: 185856
Tempo de execução: 0.001503500, Linha no dataset: 186120
Tempo de execução: 0.001367500, Linha no dataset: 186384
Tempo de execução: 0.001625900, Linha no dataset: 186648
Tempo de execução: 0.001569300, Linha no dataset: 186912
Tempo de execução: 0.001429700, Linha no dataset: 187176
Tempo de execução: 0.001463900, Linha no dataset: 187440
Tempo de execução: 0.001421500, Linha no dataset: 187704
Tempo de execução: 0.001286900, Linha no dataset: 187968
Tempo de execução: 0.001126800, Linha no dataset: 188232
Tempo de execução: 0.001231300, Linha no dataset: 188496
Tempo de execução: 0.001437300, Linha no dataset: 188760
Tempo de execução: 0.001579600, Linha no dataset: 189024
Tempo de execução: 0.001500700, Linha no dataset: 189288
Tempo de execução: 0.001832200, Linha no dataset: 189552
Tempo de execução: 0.001509900, Linha no dataset: 189816
Tempo de execução: 0.001301600, Linha no dataset: 190080
Tempo de execução: 0.001199900, Linha no dataset: 190344
Tempo de execução: 0.001341500, Linha no dataset: 190608
Tempo de execução: 0.001436800, Linha no dataset: 190872
Tempo de execução: 0.001434500, Linha no dataset: 191136
Tempo de execução: 0.001486800, Linha no dataset: 191400
Tempo de execução: 0.001307600, Linha no dataset: 191664
Tempo de execução: 0.001309900, Linha no dataset: 191928
Tempo de execução: 0.001460400, Linha no dataset: 192192
Tempo de execução: 0.001555300, Linha no dataset: 192456
Tempo de execução: 0.001521600, Linha no dataset: 192720
Tempo de execução: 0.001515000, Linha no dataset: 192984
Tempo de execução: 0.001509100, Linha no dataset: 193248
Tempo de execução: 0.001401500, Linha no dataset: 193512
Tempo de execução: 0.001316900, Linha no dataset: 193776
Tempo de execução: 0.001426500, Linha no dataset: 194040
Tempo de execução: 0.001511300, Linha no dataset: 194304
Tempo de execução: 0.001469600, Linha no dataset: 194568
Tempo de execução: 0.001453800, Linha no dataset: 194832
Tempo de execução: 0.001569100, Linha no dataset: 195096
Tempo de execução: 0.001555700, Linha no dataset: 195360
Tempo de execução: 0.001477200, Linha no dataset: 195624
Tempo de execução: 0.001427000, Linha no dataset: 195888
Tempo de execução: 0.001431100, Linha no dataset: 196152
Tempo de execução: 0.001426900, Linha no dataset: 196416
Tempo de execução: 0.001435700, Linha no dataset: 196680
Tempo de execução: 0.001461700, Linha no dataset: 196944
Tempo de execução: 0.001142300, Linha no dataset: 197208
Tempo de execução: 0.001721500, Linha no dataset: 197472
Tempo de execução: 0.001428000, Linha no dataset: 197736

 O tempo de execução na leitura final do arquivo: 0.333424500s
 Tempo medio: 0.001333698s

            Pesquisas 750 - 1000

Tempo de execução: 0.001392, Linha no dataset: -1
Tempo de execução: 0.001501, Linha no dataset: -1
Tempo de execução: 0.001209, Linha no dataset: -1
Tempo de execução: 0.001121, Linha no dataset: -1
Tempo de execução: 0.001174, Linha no dataset: -1
Tempo de execução: 0.001073, Linha no dataset: -1
Tempo de execução: 0.001461, Linha no dataset: -1
Tempo de execução: 0.001494, Linha no dataset: -1
Tempo de execução: 0.001689, Linha no dataset: -1
Tempo de execução: 0.001548, Linha no dataset: -1
Tempo de execução: 0.001625, Linha no dataset: -1
Tempo de execução: 0.001993, Linha no dataset: -1
Tempo de execução: 0.002225, Linha no dataset: -1
Tempo de execução: 0.001769, Linha no dataset: -1
Tempo de execução: 0.001539, Linha no dataset: -1
Tempo de execução: 0.001570, Linha no dataset: -1
Tempo de execução: 0.001530, Linha no dataset: -1
Tempo de execução: 0.001565, Linha no dataset: -1
Tempo de execução: 0.001597, Linha no dataset: -1
Tempo de execução: 0.001451, Linha no dataset: -1
Tempo de execução: 0.001600, Linha no dataset: -1
Tempo de execução: 0.002088, Linha no dataset: -1
Tempo de execução: 0.001550, Linha no dataset: -1
Tempo de execução: 0.001825, Linha no dataset: -1
Tempo de execução: 0.001631, Linha no dataset: -1
Tempo de execução: 0.001181, Linha no dataset: -1
Tempo de execução: 0.001598, Linha no dataset: -1
Tempo de execução: 0.001720, Linha no dataset: -1
Tempo de execução: 0.001560, Linha no dataset: -1
Tempo de execução: 0.001518, Linha no dataset: -1
Tempo de execução: 0.001405, Linha no dataset: -1
Tempo de execução: 0.001443, Linha no dataset: -1
Tempo de execução: 0.001418, Linha no dataset: -1
Tempo de execução: 0.001429, Linha no dataset: -1
Tempo de execução: 0.001413, Linha no dataset: -1
Tempo de execução: 0.001391, Linha no dataset: -1
Tempo de execução: 0.001373, Linha no dataset: -1
Tempo de execução: 0.001369, Linha no dataset: -1
Tempo de execução: 0.001466, Linha no dataset: -1
Tempo de execução: 0.001494, Linha no dataset: -1
Tempo de execução: 0.001512, Linha no dataset: -1
Tempo de execução: 0.001480, Linha no dataset: -1
Tempo de execução: 0.001470, Linha no dataset: -1
Tempo de execução: 0.001512, Linha no dataset: -1
Tempo de execução: 0.001149, Linha no dataset: -1
Tempo de execução: 0.001104, Linha no dataset: -1
Tempo de execução: 0.001318, Linha no dataset: -1
Tempo de execução: 0.001180, Linha no dataset: -1
Tempo de execução: 0.001232, Linha no dataset: -1
Tempo de execução: 0.001171, Linha no dataset: -1
Tempo de execução: 0.001647, Linha no dataset: -1
Tempo de execução: 0.001515, Linha no dataset: -1
Tempo de execução: 0.001231, Linha no dataset: -1
Tempo de execução: 0.001257, Linha no dataset: -1
Tempo de execução: 0.001350, Linha no dataset: -1
Tempo de execução: 0.001346, Linha no dataset: -1
Tempo de execução: 0.001410, Linha no dataset: -1
Tempo de execução: 0.001369, Linha no dataset: -1
Tempo de execução: 0.001235, Linha no dataset: -1
Tempo de execução: 0.001481, Linha no dataset: -1
Tempo de execução: 0.001456, Linha no dataset: -1
Tempo de execução: 0.001679, Linha no dataset: -1
Tempo de execução: 0.001158, Linha no dataset: -1
Tempo de execução: 0.001083, Linha no dataset: -1
Tempo de execução: 0.001117, Linha no dataset: -1
Tempo de execução: 0.001143, Linha no dataset: -1
Tempo de execução: 0.001182, Linha no dataset: -1
Tempo de execução: 0.001163, Linha no dataset: -1
Tempo de execução: 0.001199, Linha no dataset: -1
Tempo de execução: 0.001089, Linha no dataset: -1
Tempo de execução: 0.001162, Linha no dataset: -1
Tempo de execução: 0.001104, Linha no dataset: -1
Tempo de execução: 0.001041, Linha no dataset: -1
Tempo de execução: 0.001089, Linha no dataset: -1
Tempo de execução: 0.001048, Linha no dataset: -1
Tempo de execução: 0.001477, Linha no dataset: -1
Tempo de execução: 0.001517, Linha no dataset: -1
Tempo de execução: 0.001416, Linha no dataset: -1
Tempo de execução: 0.001442, Linha no dataset: -1
Tempo de execução: 0.001530, Linha no dataset: -1
Tempo de execução: 0.001471, Linha no dataset: -1
Tempo de execução: 0.001443, Linha no dataset: -1
Tempo de execução: 0.001437, Linha no dataset: -1
Tempo de execução: 0.001433, Linha no dataset: -1
Tempo de execução: 0.001489, Linha no dataset: -1
Tempo de execução: 0.001466, Linha no dataset: -1
Tempo de execução: 0.001531, Linha no dataset: -1
Tempo de execução: 0.001455, Linha no dataset: -1
Tempo de execução: 0.001471, Linha no dataset: -1
Tempo de execução: 0.001463, Linha no dataset: -1
Tempo de execução: 0.001406, Linha no dataset: -1
Tempo de execução: 0.001388, Linha no dataset: -1
Tempo de execução: 0.001402, Linha no dataset: -1
Tempo de execução: 0.001323, Linha no dataset: -1
Tempo de execução: 0.001344, Linha no dataset: -1
Tempo de execução: 0.001318, Linha no dataset: -1
Tempo de execução: 0.000937, Linha no dataset: -1
Tempo de execução: 0.001193, Linha no dataset: -1
Tempo de execução: 0.001424, Linha no dataset: -1
Tempo de execução: 0.001342, Linha no dataset: -1
Tempo de execução: 0.001306, Linha no dataset: -1
Tempo de execução: 0.001327, Linha no dataset: -1
Tempo de execução: 0.000960, Linha no dataset: -1
Tempo de execução: 0.000943, Linha no dataset: -1
Tempo de execução: 0.000960, Linha no dataset: -1
Tempo de execução: 0.000964, Linha no dataset: -1
Tempo de execução: 0.000970, Linha no dataset: -1
Tempo de execução: 0.000959, Linha no dataset: -1
Tempo de execução: 0.000987, Linha no dataset: -1
Tempo de execução: 0.000958, Linha no dataset: -1
Tempo de execução: 0.001076, Linha no dataset: -1
Tempo de execução: 0.001243, Linha no dataset: -1
Tempo de execução: 0.001610, Linha no dataset: -1
Tempo de execução: 0.001307, Linha no dataset: -1
Tempo de execução: 0.001041, Linha no dataset: -1
Tempo de execução: 0.001237, Linha no dataset: -1
Tempo de execução: 0.001271, Linha no dataset: -1
Tempo de execução: 0.001586, Linha no dataset: -1
Tempo de execução: 0.001664, Linha no dataset: -1
Tempo de execução: 0.001265, Linha no dataset: -1
Tempo de execução: 0.001017, Linha no dataset: -1
Tempo de execução: 0.001044, Linha no dataset: -1
Tempo de execução: 0.001197, Linha no dataset: -1
Tempo de execução: 0.001874, Linha no dataset: -1
Tempo de execução: 0.001192, Linha no dataset: -1
Tempo de execução: 0.001129, Linha no dataset: -1
Tempo de execução: 0.001512, Linha no dataset: -1
Tempo de execução: 0.001919, Linha no dataset: -1
Tempo de execução: 0.001996, Linha no dataset: -1
Tempo de execução: 0.002042, Linha no dataset: -1
Tempo de execução: 0.001323, Linha no dataset: -1
Tempo de execução: 0.001173, Linha no dataset: -1
Tempo de execução: 0.001407, Linha no dataset: -1
Tempo de execução: 0.002322, Linha no dataset: -1
Tempo de execução: 0.001538, Linha no dataset: -1
Tempo de execução: 0.001535, Linha no dataset: -1
Tempo de execução: 0.001568, Linha no dataset: -1
Tempo de execução: 0.001562, Linha no dataset: -1
Tempo de execução: 0.001498, Linha no dataset: -1
Tempo de execução: 0.002152, Linha no dataset: -1
Tempo de execução: 0.001097, Linha no dataset: -1
Tempo de execução: 0.001259, Linha no dataset: -1
Tempo de execução: 0.001584, Linha no dataset: -1
Tempo de execução: 0.001796, Linha no dataset: -1
Tempo de execução: 0.002660, Linha no dataset: -1
Tempo de execução: 0.001791, Linha no dataset: -1
Tempo de execução: 0.001603, Linha no dataset: -1
Tempo de execução: 0.001482, Linha no dataset: -1
Tempo de execução: 0.001582, Linha no dataset: -1
Tempo de execução: 0.001541, Linha no dataset: -1
Tempo de execução: 0.001689, Linha no dataset: -1
Tempo de execução: 0.001431, Linha no dataset: -1
Tempo de execução: 0.001930, Linha no dataset: -1
Tempo de execução: 0.001528, Linha no dataset: -1
Tempo de execução: 0.001716, Linha no dataset: -1
Tempo de execução: 0.001630, Linha no dataset: -1
Tempo de execução: 0.001574, Linha no dataset: -1
Tempo de execução: 0.002177, Linha no dataset: -1
Tempo de execução: 0.001978, Linha no dataset: -1
Tempo de execução: 0.001831, Linha no dataset: -1
Tempo de execução: 0.001328, Linha no dataset: -1
Tempo de execução: 0.001681, Linha no dataset: -1
Tempo de execução: 0.001551, Linha no dataset: -1
Tempo de execução: 0.001585, Linha no dataset: -1
Tempo de execução: 0.004240, Linha no dataset: -1
Tempo de execução: 0.001751, Linha no dataset: -1
Tempo de execução: 0.001504, Linha no dataset: -1
Tempo de execução: 0.001454, Linha no dataset: -1
Tempo de execução: 0.002068, Linha no dataset: -1
Tempo de execução: 0.001779, Linha no dataset: -1
Tempo de execução: 0.001704, Linha no dataset: -1
Tempo de execução: 0.001524, Linha no dataset: -1
Tempo de execução: 0.001480, Linha no dataset: -1
Tempo de execução: 0.001467, Linha no dataset: -1
Tempo de execução: 0.001539, Linha no dataset: -1
Tempo de execução: 0.001519, Linha no dataset: -1
Tempo de execução: 0.001530, Linha no dataset: -1
Tempo de execução: 0.001476, Linha no dataset: -1
Tempo de execução: 0.001495, Linha no dataset: -1
Tempo de execução: 0.001644, Linha no dataset: -1
Tempo de execução: 0.001514, Linha no dataset: -1
Tempo de execução: 0.001475, Linha no dataset: -1
Tempo de execução: 0.001544, Linha no dataset: -1
Tempo de execução: 0.001513, Linha no dataset: -1
Tempo de execução: 0.001491, Linha no dataset: -1
Tempo de execução: 0.001488, Linha no dataset: -1
Tempo de execução: 0.001513, Linha no dataset: -1
Tempo de execução: 0.001621, Linha no dataset: -1
Tempo de execução: 0.001463, Linha no dataset: -1
Tempo de execução: 0.001607, Linha no dataset: -1
Tempo de execução: 0.001484, Linha no dataset: -1
Tempo de execução: 0.001443, Linha no dataset: -1
Tempo de execução: 0.001485, Linha no dataset: -1
Tempo de execução: 0.001502, Linha no dataset: -1
Tempo de execução: 0.001020, Linha no dataset: -1
Tempo de execução: 0.001046, Linha no dataset: -1
Tempo de execução: 0.001162, Linha no dataset: -1
Tempo de execução: 0.001099, Linha no dataset: -1
Tempo de execução: 0.001398, Linha no dataset: -1
Tempo de execução: 0.001542, Linha no dataset: -1
Tempo de execução: 0.001177, Linha no dataset: -1
Tempo de execução: 0.001477, Linha no dataset: -1
Tempo de execução: 0.001551, Linha no dataset: -1
Tempo de execução: 0.001430, Linha no dataset: -1
Tempo de execução: 0.001562, Linha no dataset: -1
Tempo de execução: 0.001360, Linha no dataset: -1
Tempo de execução: 0.001554, Linha no dataset: -1
Tempo de execução: 0.001255, Linha no dataset: -1
Tempo de execução: 0.001267, Linha no dataset: -1
Tempo de execução: 0.001101, Linha no dataset: -1
Tempo de execução: 0.001143, Linha no dataset: -1
Tempo de execução: 0.001178, Linha no dataset: -1
Tempo de execução: 0.001170, Linha no dataset: -1
Tempo de execução: 0.001453, Linha no dataset: -1
Tempo de execução: 0.001389, Linha no dataset: -1
Tempo de execução: 0.001136, Linha no dataset: -1
Tempo de execução: 0.001083, Linha no dataset: -1
Tempo de execução: 0.001135, Linha no dataset: -1
Tempo de execução: 0.001422, Linha no dataset: -1
Tempo de execução: 0.001311, Linha no dataset: -1
Tempo de execução: 0.001184, Linha no dataset: -1
Tempo de execução: 0.001411, Linha no dataset: -1
Tempo de execução: 0.001493, Linha no dataset: -1
Tempo de execução: 0.001435, Linha no dataset: -1
Tempo de execução: 0.001423, Linha no dataset: -1
Tempo de execução: 0.001563, Linha no dataset: -1
Tempo de execução: 0.001487, Linha no dataset: -1
Tempo de execução: 0.001502, Linha no dataset: -1
Tempo de execução: 0.001463, Linha no dataset: -1
Tempo de execução: 0.001422, Linha no dataset: -1
Tempo de execução: 0.001385, Linha no dataset: -1
Tempo de execução: 0.001398, Linha no dataset: -1
Tempo de execução: 0.001358, Linha no dataset: -1
Tempo de execução: 0.001192, Linha no dataset: -1
Tempo de execução: 0.000913, Linha no dataset: -1
Tempo de execução: 0.000919, Linha no dataset: -1
Tempo de execução: 0.000976, Linha no dataset: -1
Tempo de execução: 0.001727, Linha no dataset: -1
Tempo de execução: 0.001293, Linha no dataset: -1
Tempo de execução: 0.000965, Linha no dataset: -1
Tempo de execução: 0.000938, Linha no dataset: -1
Tempo de execução: 0.000954, Linha no dataset: -1
Tempo de execução: 0.000915, Linha no dataset: -1
Tempo de execução: 0.000928, Linha no dataset: -1
Tempo de execução: 0.001146, Linha no dataset: -1
Tempo de execução: 0.001032, Linha no dataset: -1
Tempo de execução: 0.001082, Linha no dataset: -1
Tempo de execução: 0.001151, Linha no dataset: -1
Tempo de execução: 0.001083, Linha no dataset: -1
Tempo de execução: 0.001168, Linha no dataset: -1

 O tempo de execução da busca inexistente: 0.355100200s
 Tempo médio: 0.001420401s
 O tempo de execução total: 0.962940200s
 Tempo médio total: 0.000962940s
